Category,Attribute,Count,Percentage
grocery,Product Line,2,0.7843137254901961
grocery,Product Series,1,0.39215686274509803
grocery,Product Specifications,1,0.39215686274509803
grocery,Product Type,7,2.7450980392156863
grocery,Programmability,5,1.9607843137254901
grocery,Programmable,1,0.39215686274509803
grocery,Purity,1,0.39215686274509803
grocery,Quantity Per Box,1,0.39215686274509803
grocery,Quantity per Box,1,0.39215686274509803
grocery,Quantity per Carton,5,1.9607843137254901
grocery,Quantity per Unit,2,0.7843137254901961
grocery,Return Policy,1,0.39215686274509803
grocery,Roast Level,2,0.7843137254901961
grocery,Safety Features,1,0.39215686274509803
grocery,Seller,1,0.39215686274509803
grocery,Series,3,1.1764705882352942
grocery,Serving Size per Pouch,1,0.39215686274509803
grocery,Serving Type,1,0.39215686274509803
grocery,Size (Volume),1,0.39215686274509803
grocery,Size (oz),1,0.39215686274509803
grocery,Size Description,1,0.39215686274509803
grocery,Sodium Level,1,0.39215686274509803
grocery,Special Feature,1,0.39215686274509803
grocery,Special Features,3,1.1764705882352942
grocery,Sugar Type,1,0.39215686274509803
grocery,Suitable Containers,1,0.39215686274509803
grocery,Supplier Website,1,0.39215686274509803
grocery,Supplier/Seller,1,0.39215686274509803
grocery,Sustainability Feature,1,0.39215686274509803
grocery,Sweetener Description,1,0.39215686274509803
grocery,Tea Type,1,0.39215686274509803
grocery,Trans Fat,1,0.39215686274509803
grocery,UPC,8,3.1372549019607843
grocery,Volume,1,0.39215686274509803
grocery,Warmer Included,1,0.39215686274509803
grocery,Water Filtration,6,2.3529411764705883
grocery,Weight,1,0.39215686274509803
grocery,Whole Grain Content,1,0.39215686274509803
home,Additional Accessories,1,0.05652911249293386
home,Additional Features,9,0.5087620124364047
home,Additional Requirements,1,0.05652911249293386
home,Additional_Features,1,0.05652911249293386
home,Age Recommendation,1,0.05652911249293386
home,Alternate Item Numbers,2,0.11305822498586772
home,Amps,2,0.11305822498586772
home,Antimicrobial Protection,2,0.11305822498586772
home,Appearance,1,0.05652911249293386
home,Application,2,0.11305822498586772
home,Application Type,1,0.05652911249293386
home,Approved Use,1,0.05652911249293386
home,Assembly,3,0.1695873374788016
home,Assembly Location,1,0.05652911249293386
home,Assembly Required,1,0.05652911249293386
home,Assembly Requirement,3,0.1695873374788016
home,Audible Alert,1,0.05652911249293386
home,BTU Rating,12,0.6783493499152063
home,BTU Rating (LP),1,0.05652911249293386
home,BTU per Hot Top,1,0.05652911249293386
home,Back Guard,1,0.05652911249293386
home,Back Material,1,0.05652911249293386
home,Back Splash Dimensions,2,0.11305822498586772
home,Back Splash Height,1,0.05652911249293386
home,Back Style,1,0.05652911249293386
home,Backing,1,0.05652911249293386
home,Backing Type,1,0.05652911249293386
home,Backsplash,4,0.22611644997173544
home,Backsplash Height,22,1.2436404748445449
home,Backsplash Location,1,0.05652911249293386
home,Backsplash Style,1,0.05652911249293386
home,Backsplash Width,1,0.05652911249293386
home,Base Bottom,1,0.05652911249293386
home,Base Construction,2,0.11305822498586772
home,Base Features,1,0.05652911249293386
home,Base Shelves,1,0.05652911249293386
home,Base Type,11,0.6218202374222724
home,Basket Material,2,0.11305822498586772
home,Basket Quantity,1,0.05652911249293386
home,Bin Depth,2,0.11305822498586772
home,Bin Material,2,0.11305822498586772
home,Blade Type,1,0.05652911249293386
home,Blower Speeds,1,0.05652911249293386
home,Body Material,3,0.1695873374788016
home,Bowl Depth,2,0.11305822498586772
home,Boxes per Case,1,0.05652911249293386
home,Bracing,2,0.11305822498586772
home,Brake,2,0.11305822498586772
home,Brake Included,1,0.05652911249293386
home,Brand,48,2.7133973996608254
home,Broiler Grid Dimensions (WxH),1,0.05652911249293386
home,Built-in Storage Capacity,3,0.1695873374788016
home,Bumpers,1,0.05652911249293386
home,Burner Configuration,5,0.2826455624646693
home,Burner Count,2,0.11305822498586772
home,Burner Rating,1,0.05652911249293386
home,Burner Type,8,0.4522328999434709
home,Burner/Control Interval,1,0.05652911249293386
home,Burner/Hot Top BTU,1,0.05652911249293386
home,Burner/Hot Top Size,1,0.05652911249293386
home,Burners,1,0.05652911249293386
home,Capacity,30,1.6958733747880157
home,Capacity (Gallons),1,0.05652911249293386
home,Capacity (Maximum Distributed Load),1,0.05652911249293386
home,Capacity (cu. ft.),3,0.1695873374788016
home,Capacity per Wheel,2,0.11305822498586772
home,Case Pack,3,0.1695873374788016
home,Caster Configuration,1,0.05652911249293386
home,Caster Size,9,0.5087620124364047
home,Caster Size (in.),1,0.05652911249293386
home,Caster Type,11,0.6218202374222724
home,Casters,2,0.11305822498586772
home,Casters with Brakes,1,0.05652911249293386
home,Category,2,0.11305822498586772
home,Certification,28,1.582815149802148
home,Certifications,47,2.6568682871678915
home,Chopper Type,1,0.05652911249293386
home,Closure Type,1,0.05652911249293386
home,Cold Plate Circuits,2,0.11305822498586772
home,Cold Plate Material,1,0.05652911249293386
home,Collection,2,0.11305822498586772
home,Color,45,2.5438100621820237
home,Compartments,7,0.395703787450537
home,Compatibility,8,0.4522328999434709
home,Compatibility Note,2,0.11305822498586772
home,Compatible With,1,0.05652911249293386
home,Compliance,4,0.22611644997173544
home,Component,1,0.05652911249293386
home,Components,1,0.05652911249293386
home,Components Included,3,0.1695873374788016
home,Condenser Type,3,0.1695873374788016
home,Condition,4,0.22611644997173544
home,Configuration,2,0.11305822498586772
home,Construction,2,0.11305822498586772
home,Construction Material,6,0.3391746749576032
home,Construction Method,1,0.05652911249293386
home,Construction Type,1,0.05652911249293386
home,Container Material,1,0.05652911249293386
home,Container Size,1,0.05652911249293386
home,Container Type,1,0.05652911249293386
home,Control Features,2,0.11305822498586772
home,Control Rating,1,0.05652911249293386
home,Control Type,4,0.22611644997173544
home,Controls,2,0.11305822498586772
home,Convection Dimensions (WxDxH),1,0.05652911249293386
home,Cook Function Features,1,0.05652911249293386
home,Cooking Grid,1,0.05652911249293386
home,Cooking Stages,1,0.05652911249293386
home,Cooking Surface Dimensions,1,0.05652911249293386
home,Cool Touch Feature,1,0.05652911249293386
home,Cooling Type,7,0.395703787450537
home,Cord Length,3,0.1695873374788016
home,Corner Design,1,0.05652911249293386
home,Corner Protection,2,0.11305822498586772
home,Counter Top Edge Feature,1,0.05652911249293386
home,Country of Installation for Warranty,1,0.05652911249293386
home,Country of Origin,6,0.3391746749576032
home,Country of Origin (Inferred),1,0.05652911249293386
home,Craftsmanship,1,0.05652911249293386
home,Crossrail Material,2,0.11305822498586772
home,Crossrails,1,0.05652911249293386
home,Crossrails Location,1,0.05652911249293386
home,Crossrails Material,2,0.11305822498586772
home,Crossrails_Location,1,0.05652911249293386
home,Crossrails_Material,1,0.05652911249293386
home,Cube Size,1,0.05652911249293386
home,Current,1,0.05652911249293386
home,Current (Amps),2,0.11305822498586772
home,Customization,1,0.05652911249293386
home,Daily Ice Production,4,0.22611644997173544
home,Daily Ice Production Capacity,1,0.05652911249293386
home,Daily Production Capacity,1,0.05652911249293386
home,Deck Configuration,1,0.05652911249293386
home,Deck Dimensions,1,0.05652911249293386
home,Deck Type,1,0.05652911249293386
home,Deli Pan Features,1,0.05652911249293386
home,Depth,20,1.1305822498586773
home,Depth (Front-to-Back),2,0.11305822498586772
home,Depth (Overall),3,0.1695873374788016
home,Design,2,0.11305822498586772
home,Designer,1,0.05652911249293386
home,Designer/Brand,1,0.05652911249293386
home,Diameter,5,0.2826455624646693
home,Dimensions,30,1.6958733747880157
home,Dimensions (Base),1,0.05652911249293386
home,Dimensions (Length x Width),1,0.05652911249293386
home,Dimensions (LxWxH),1,0.05652911249293386
home,Dimensions (W x D),1,0.05652911249293386
home,Dimensions (inches),1,0.05652911249293386
home,Dimensions (per deck),1,0.05652911249293386
home,Direction,2,0.11305822498586772
home,Discount,1,0.05652911249293386
home,Dishwasher Safe,3,0.1695873374788016
home,Dispensing Method,1,0.05652911249293386
home,Disposer Type,1,0.05652911249293386
home,Dolly Type,1,0.05652911249293386
home,Door Bin Features,1,0.05652911249293386
home,Door Features,1,0.05652911249293386
home,Door Features (Non-Refrigerated Top),1,0.05652911249293386
home,Door Handle,1,0.05652911249293386
home,Door Material,3,0.1695873374788016
home,Door Mechanism,2,0.11305822498586772
home,Door Type,8,0.4522328999434709
home,Door Type (Non-Refrigerated Top),1,0.05652911249293386
home,Dovetail Quantity,1,0.05652911249293386
home,Drain Feature,1,0.05652911249293386
home,Drain Opening,1,0.05652911249293386
home,Drain Opening Size,2,0.11305822498586772
home,Drain Plate for Urn Trough,1,0.05652911249293386
home,Drain Size,2,0.11305822498586772
home,Drawer Count,2,0.11305822498586772
home,Drawer Features,1,0.05652911249293386
home,Drawer Material,3,0.1695873374788016
home,Durability Features,1,0.05652911249293386
home,Duty Classification,2,0.11305822498586772
home,Duty Type,5,0.2826455624646693
home,Edge Protection,1,0.05652911249293386
home,Edge Type,3,0.1695873374788016
home,Edge Type (Front),1,0.05652911249293386
home,Efficacy,1,0.05652911249293386
home,Efficacy Against,1,0.05652911249293386
home,Efficiency Features,1,0.05652911249293386
home,Electrical Certification,1,0.05652911249293386
home,Electrical Requirements,3,0.1695873374788016
home,Electrical Specifications,11,0.6218202374222724
home,Electrical Specs,2,0.11305822498586772
home,Energy Efficiency,2,0.11305822498586772
home,Energy Efficiency Feature,1,0.05652911249293386
home,Energy Type,1,0.05652911249293386
home,Export Status,1,0.05652911249293386
home,Extenders Included,1,0.05652911249293386
home,Exterior Color (Refrigerated Bottom),1,0.05652911249293386
home,Exterior Finish,2,0.11305822498586772
home,Exterior Material,11,0.6218202374222724
home,Exterior Trim Color,1,0.05652911249293386
home,Fat Capacity,2,0.11305822498586772
home,Faucet Center-to-Center,1,0.05652911249293386
home,Faucet Center-to-Center Spacing,1,0.05652911249293386
home,Feature,1,0.05652911249293386
home,Features,4,0.22611644997173544
home,Feet Type,5,0.2826455624646693
home,Feet_Type,1,0.05652911249293386
home,Finish,12,0.6783493499152063
home,Floor Material,1,0.05652911249293386
home,Flow Direction,2,0.11305822498586772
home,Flue Riser,1,0.05652911249293386
home,Flue Riser Details,1,0.05652911249293386
home,Flue Riser Dimensions,1,0.05652911249293386
home,Flue Riser Features,2,0.11305822498586772
home,Flue Riser Height,5,0.2826455624646693
home,Flue Riser Size,1,0.05652911249293386
home,Foot Caps,2,0.11305822498586772
home,Foot Material,2,0.11305822498586772
home,Foot Type,4,0.22611644997173544
home,Form Factor,1,0.05652911249293386
home,Format,1,0.05652911249293386
home,Formula Type,1,0.05652911249293386
home,Frame/Legs Material,1,0.05652911249293386
home,Freezer Features,1,0.05652911249293386
home,Frequency,4,0.22611644997173544
home,Front & Side Rim Style,1,0.05652911249293386
home,Front & Side Rim Type,1,0.05652911249293386
home,Front Manifold Size,1,0.05652911249293386
home,Front Material,7,0.395703787450537
home,Front and Sides Material,1,0.05652911249293386
home,Front and Top Material,1,0.05652911249293386
home,Front-to-Back,1,0.05652911249293386
home,Fuel Type,22,1.2436404748445449
home,Gas Connection Location,1,0.05652911249293386
home,Gas Connections,2,0.11305822498586772
home,Gas Tank Capacity,2,0.11305822498586772
home,Gas Type Requirement,1,0.05652911249293386
home,Gauge,6,0.3391746749576032
home,Gauge (Top),3,0.1695873374788016
home,Gauge - Legs,1,0.05652911249293386
home,Gauge - Top,1,0.05652911249293386
home,Gauge of Top,2,0.11305822498586772
home,Gauge_Top,1,0.05652911249293386
home,Glass Features (Refrigerated Bottom),1,0.05652911249293386
home,Grade,2,0.11305822498586772
home,Grate Material,3,0.1695873374788016
home,Grate Removability,3,0.1695873374788016
home,Grate Type,5,0.2826455624646693
home,Grease Trough Size,1,0.05652911249293386
home,Grid Height Adjustment,1,0.05652911249293386
home,Griddle,2,0.11305822498586772
home,Griddle Area Dimensions,1,0.05652911249293386
home,Griddle Location,6,0.3391746749576032
home,Griddle Material,1,0.05652911249293386
home,Griddle Plate Material,2,0.11305822498586772
home,Griddle Presence,6,0.3391746749576032
home,Griddle Size,5,0.2826455624646693
home,Griddle Thickness,1,0.05652911249293386
home,Griddle Width,1,0.05652911249293386
home,Handle,1,0.05652911249293386
home,Handle Type,3,0.1695873374788016
home,Heating Elements,1,0.05652911249293386
home,Heating Elements Power,1,0.05652911249293386
home,Height,11,0.6218202374222724
home,Height (Inside Rack),1,0.05652911249293386
home,Height (Inside Stack),1,0.05652911249293386
home,Height (Outside),1,0.05652911249293386
home,Height (Overall),1,0.05652911249293386
home,Height (inches),1,0.05652911249293386
home,Heritage/Established,1,0.05652911249293386
home,Hot Top,1,0.05652911249293386
home,Hot Top Size,1,0.05652911249293386
home,Ice Bin Depth,2,0.11305822498586772
home,Ice Bin Dimensions (L x W),1,0.05652911249293386
home,Ice Production (approximate),1,0.05652911249293386
home,Ice Production Capacity,1,0.05652911249293386
home,Ice Storage Capacity,1,0.05652911249293386
home,Ice Style,4,0.22611644997173544
home,Ice Type,3,0.1695873374788016
home,Ignition System,2,0.11305822498586772
home,Ignition Type,8,0.4522328999434709
home,Ignition Type (Ovens),2,0.11305822498586772
home,Included Accessories,5,0.2826455624646693
home,Included Components,1,0.05652911249293386
home,Included Features,1,0.05652911249293386
home,Included Items,1,0.05652911249293386
home,Includes,2,0.11305822498586772
home,Installation Type,9,0.5087620124364047
home,Insulation,8,0.4522328999434709
home,Intended Use,5,0.2826455624646693
home,Interior Construction,1,0.05652911249293386
home,Interior Features,2,0.11305822498586772
home,Interior Lighting,1,0.05652911249293386
home,Interior Material,4,0.22611644997173544
home,Keg Capacity,1,0.05652911249293386
home,Kettle Material,2,0.11305822498586772
home,Latch Material,1,0.05652911249293386
home,Latex Content,1,0.05652911249293386
home,Lead Time,1,0.05652911249293386
home,Lead Time Before Shipping,1,0.05652911249293386
home,Leg Adjustability,4,0.22611644997173544
home,Leg Configuration,1,0.05652911249293386
home,Leg Construction,1,0.05652911249293386
home,Leg Features,2,0.11305822498586772
home,Leg Height,3,0.1695873374788016
home,Leg Material,11,0.6218202374222724
home,Leg Type,10,0.5652911249293386
home,Legs,8,0.4522328999434709
home,Legs Material,5,0.2826455624646693
home,Legs/Feet Material,1,0.05652911249293386
home,Legs_Material,1,0.05652911249293386
home,Length,19,1.0740531373657434
home,Length (Nominal),1,0.05652911249293386
home,Length (inches),1,0.05652911249293386
home,Lid Material,1,0.05652911249293386
home,Lid Material Characteristics,1,0.05652911249293386
home,Lighting,1,0.05652911249293386
home,Lighting Features,1,0.05652911249293386
home,Load Type,1,0.05652911249293386
home,Location,1,0.05652911249293386
home,Lock Mechanism,1,0.05652911249293386
home,MPN / Model #,4,0.22611644997173544
home,Manufacturer,5,0.2826455624646693
home,Manufacturer Part Number,1,0.05652911249293386
home,Material,73,4.126625211984171
home,Material (Front),1,0.05652911249293386
home,"Material (Front, Sides, Shelf)",4,0.22611644997173544
home,Material (Top),2,0.11305822498586772
home,"Material (Top, Front, Sides, Legs)",1,0.05652911249293386
home,Material - Legs,1,0.05652911249293386
home,Material - Top,1,0.05652911249293386
home,Material Construction,1,0.05652911249293386
home,Material Features,1,0.05652911249293386
home,Material Feel,1,0.05652911249293386
home,Material Gauge,5,0.2826455624646693
home,Material Series,1,0.05652911249293386
home,Material Type,2,0.11305822498586772
home,Material of Top,2,0.11305822498586772
home,Material_Legs,1,0.05652911249293386
home,Material_Top,2,0.11305822498586772
home,Max Diameter,1,0.05652911249293386
home,Max Diameter per Compartment,2,0.11305822498586772
home,Max Height,2,0.11305822498586772
home,Max Height per Compartment,1,0.05652911249293386
home,Maximum Diameter,6,0.3391746749576032
home,Maximum Diameter per Compartment,3,0.1695873374788016
home,Maximum Glass Height,2,0.11305822498586772
home,Maximum Height,8,0.4522328999434709
home,Maximum Height per Compartment,1,0.05652911249293386
home,Maximum Stemware/Tumbler Diameter,3,0.1695873374788016
home,Maximum Stemware/Tumbler Height,1,0.05652911249293386
home,Mechanism,1,0.05652911249293386
home,Midshelf Depth,1,0.05652911249293386
home,Mobility,1,0.05652911249293386
home,Mobility Feature,1,0.05652911249293386
home,Mobility Features,2,0.11305822498586772
home,Model,7,0.395703787450537
home,Model Number,23,1.3001695873374788
home,Model Type,1,0.05652911249293386
home,Model Variant,1,0.05652911249293386
home,Model/Collection,1,0.05652911249293386
home,Model/Part Number,1,0.05652911249293386
home,Motor Characteristic,1,0.05652911249293386
home,Motor Power,2,0.11305822498586772
home,Motor Power (Fan),1,0.05652911249293386
home,Mount Type,2,0.11305822498586772
home,Mounting Type,1,0.05652911249293386
home,NSF Approved,3,0.1695873374788016
home,Noise Characteristic,1,0.05652911249293386
home,Noise Level,1,0.05652911249293386
home,Not Suitable For,1,0.05652911249293386
home,Notable Features,1,0.05652911249293386
home,Number of Baskets,1,0.05652911249293386
home,Number of Burners,8,0.4522328999434709
home,Number of Burners/Hot Tops,2,0.11305822498586772
home,Number of Casters,2,0.11305822498586772
home,Number of Compartments,13,0.7348784624081401
home,Number of Doors,3,0.1695873374788016
home,Number of Drawers,2,0.11305822498586772
home,Number of Extenders,4,0.22611644997173544
home,Number of Levels/Tiers,1,0.05652911249293386
home,Number of Oven Racks,1,0.05652911249293386
home,Number of Ovens,1,0.05652911249293386
home,Number of Pan Wells,2,0.11305822498586772
home,Number of Plies,1,0.05652911249293386
home,Number of Racks,1,0.05652911249293386
home,Number of Sections,2,0.11305822498586772
home,Number of Shelves,6,0.3391746749576032
home,Number of Support Bars,2,0.11305822498586772
home,Number of Tiers,1,0.05652911249293386
home,Number of Wash Cycles,2,0.11305822498586772
home,Number of Wells,2,0.11305822498586772
home,Operating Temperature,1,0.05652911249293386
home,Operation Type,2,0.11305822498586772
home,Outdoor Use,1,0.05652911249293386
home,Outer Dimensions,2,0.11305822498586772
home,Outer Trim Size,1,0.05652911249293386
home,Oven,1,0.05652911249293386
home,Oven Base,3,0.1695873374788016
home,Oven Configuration,3,0.1695873374788016
home,Oven Control,1,0.05652911249293386
home,Oven Controls,1,0.05652911249293386
home,Oven Count,2,0.11305822498586772
home,Oven Details,1,0.05652911249293386
home,Oven Dimensions (WxD),1,0.05652911249293386
home,Oven Features,1,0.05652911249293386
home,Oven Interior,1,0.05652911249293386
home,Oven Interior Material,1,0.05652911249293386
home,Oven Rack Count,1,0.05652911249293386
home,Oven Rack Included,1,0.05652911249293386
home,Ovens,1,0.05652911249293386
home,Overall Dimensions,1,0.05652911249293386
home,Overall Height,4,0.22611644997173544
home,Overall Length with Handle,1,0.05652911249293386
home,Packaging,1,0.05652911249293386
home,Packing Type,1,0.05652911249293386
home,Pan/Tray Size Compatibility,1,0.05652911249293386
home,Phase,2,0.11305822498586772
home,Phases,2,0.11305822498586772
home,Pilot Type,5,0.2826455624646693
home,Pilot Type (Burners),1,0.05652911249293386
home,Place Setting Capacity,1,0.05652911249293386
home,Plug Type,7,0.395703787450537
home,Ply,2,0.11305822498586772
home,Post Features,1,0.05652911249293386
home,Post Material,6,0.3391746749576032
home,Power,5,0.2826455624646693
home,Power (Watts),1,0.05652911249293386
home,Power Consumption,2,0.11305822498586772
home,Power Levels,1,0.05652911249293386
home,Power Rating,2,0.11305822498586772
home,Power Settings,1,0.05652911249293386
home,Power Source,1,0.05652911249293386
home,Power Type,1,0.05652911249293386
home,Preheat Time,1,0.05652911249293386
home,Product Category,2,0.11305822498586772
home,Product Code,6,0.3391746749576032
home,Product Line,12,0.6783493499152063
home,Product Type,19,1.0740531373657434
home,Product_Code,1,0.05652911249293386
home,Quality,1,0.05652911249293386
home,Quantity,2,0.11305822498586772
home,Quantity Per Carton,4,0.22611644997173544
home,Quantity in Set,1,0.05652911249293386
home,Quantity per Box,1,0.05652911249293386
home,Quantity per Carton,2,0.11305822498586772
home,Quantity per Container,1,0.05652911249293386
home,Quantity per Package,1,0.05652911249293386
home,Rack Configuration,2,0.11305822498586772
home,Rack Material,1,0.05652911249293386
home,Rack Position Options,1,0.05652911249293386
home,Recommended Use,2,0.11305822498586772
home,Refrigerant,1,0.05652911249293386
home,Refrigerant Type,1,0.05652911249293386
home,Refrigeration Power,1,0.05652911249293386
home,Refrigeration Power (HP),1,0.05652911249293386
home,Refrigeration System,2,0.11305822498586772
home,Refrigeration System Location,1,0.05652911249293386
home,Refrigeration System Power,1,0.05652911249293386
home,Refrigeration System Power (HP),1,0.05652911249293386
home,Refrigeration Type,2,0.11305822498586772
home,Region/Country Variant,1,0.05652911249293386
home,Regulator Included,1,0.05652911249293386
home,Reinforcement,1,0.05652911249293386
home,Required Specification for Slide Bar Functionality,1,0.05652911249293386
home,Reviewed By,1,0.05652911249293386
home,Riser Height,2,0.11305822498586772
home,Rock Holder Material,3,0.1695873374788016
home,Roll Diameter (Nominal),1,0.05652911249293386
home,Roll Size,1,0.05652911249293386
home,Rubber Pad Thickness,1,0.05652911249293386
home,Safety Features,2,0.11305822498586772
home,Safety and Sanitation Approvals,1,0.05652911249293386
home,Scent,1,0.05652911249293386
home,Seal Type,2,0.11305822498586772
home,Sections,2,0.11305822498586772
home,Seller/Location,1,0.05652911249293386
home,Seller/Warehouse,1,0.05652911249293386
home,Series,4,0.22611644997173544
home,Shape,10,0.5652911249293386
home,Shelf,1,0.05652911249293386
home,Shelf Adjustability,3,0.1695873374788016
home,Shelf Configuration,1,0.05652911249293386
home,Shelf Count,4,0.22611644997173544
home,Shelf Features,1,0.05652911249293386
home,Shelf Material,7,0.395703787450537
home,Shelf Material (Non-Refrigerated Section),1,0.05652911249293386
home,Shelf Material (Refrigerated Section),1,0.05652911249293386
home,Shelf Size,3,0.1695873374788016
home,Shelf Type,3,0.1695873374788016
home,Shelving,5,0.2826455624646693
home,Shelving (Non-Refrigerated Top),1,0.05652911249293386
home,Shelving (Refrigerated Bottom),1,0.05652911249293386
home,Shipping Method,4,0.22611644997173544
home,Shipping Restriction,1,0.05652911249293386
home,Shipping Weight,6,0.3391746749576032
home,Side Color,1,0.05652911249293386
home,Side Material,1,0.05652911249293386
home,Side Style,1,0.05652911249293386
home,Sides Material,1,0.05652911249293386
home,Sink Dimensions,2,0.11305822498586772
home,Sink Location,2,0.11305822498586772
home,Size,12,0.6783493499152063
home,Size (Height),1,0.05652911249293386
home,Size (Length x Width x Height),1,0.05652911249293386
home,Size (Length x Width),1,0.05652911249293386
home,Size (Length),2,0.11305822498586772
home,Size (Overall),1,0.05652911249293386
home,Size (oz),1,0.05652911249293386
home,Size (per wipe),1,0.05652911249293386
home,Slice Thickness,2,0.11305822498586772
home,Slide Configuration,2,0.11305822498586772
home,Special Assembly Note,1,0.05652911249293386
home,Special Cycle,1,0.05652911249293386
home,Special Feature,1,0.05652911249293386
home,Special Features,12,0.6783493499152063
home,Special Protection,1,0.05652911249293386
home,Spigot Type,1,0.05652911249293386
home,Splash Guard,1,0.05652911249293386
home,Splash_Guard,1,0.05652911249293386
home,Stackable,3,0.1695873374788016
home,Stacking Feature,1,0.05652911249293386
home,Stainless Steel Gauge,1,0.05652911249293386
home,Stainless Steel Series,1,0.05652911249293386
home,Stainless Steel Type,3,0.1695873374788016
home,Standards Compliance,1,0.05652911249293386
home,Stem Type,1,0.05652911249293386
home,Storage Capacity,2,0.11305822498586772
home,Storage Features,1,0.05652911249293386
home,Sub Top Material,1,0.05652911249293386
home,Suitable Applications,1,0.05652911249293386
home,Suitable For,4,0.22611644997173544
home,Suitable Surfaces,1,0.05652911249293386
home,Suitable for,1,0.05652911249293386
home,Supplier,3,0.1695873374788016
home,Surface Compatibility,2,0.11305822498586772
home,Surface Type,1,0.05652911249293386
home,Table Edge,1,0.05652911249293386
home,Table Shape,1,0.05652911249293386
home,Table Top Edge Feature,1,0.05652911249293386
home,Table Top Length,1,0.05652911249293386
home,Table Top Material,5,0.2826455624646693
home,Table Top Width Range,1,0.05652911249293386
home,Table_Feature,1,0.05652911249293386
home,Tank Holder Capacity,1,0.05652911249293386
home,Tank Purchase,1,0.05652911249293386
